Date,Appliance,Consumption (W)
2023-01-01 19:00:00,water_heater,3401.959689853018
2023-01-01 19:00:00,tv,109.43170715942779
2023-01-01 19:00:00,computer,484.5056214475808
2023-01-01 19:00:00,ac,3314.330067945139
2023-01-01 20:00:00,oven,1084.1056773925195
2023-01-01 20:00:00,microwave,954.1474485534322
2023-01-01 20:00:00,lights,123.08145013235882
2023-01-01 20:00:00,water_heater,3338.7716829407436
2023-01-01 20:00:00,tv,125.96180739030125
2023-01-01 20:00:00,computer,287.65559296055744
2023-01-01 20:00:00,ac,1155.7391143957357
2023-01-01 21:00:00,oven,2135.9477608883262
2023-01-01 21:00:00,microwave,552.9253062766717
2023-01-01 21:00:00,lights,168.20953335845496
2023-01-01 21:00:00,water_heater,3772.552085795375
2023-01-01 21:00:00,tv,121.55455191278858
2023-01-01 21:00:00,computer,279.22097685296967
2023-01-01 21:00:00,ac,1687.7077855913485
2023-01-01 22:00:00,oven,2681.0434461443006
2023-01-01 22:00:00,microwave,1180.3286066205733
2023-01-01 22:00:00,lights,143.6874600394746
2023-01-01 22:00:00,water_heater,2666.1090225874914
2023-01-01 22:00:00,tv,74.61823000530373
2023-01-01 22:00:00,computer,350.0295524610745
2023-01-01 22:00:00,ac,1323.4763339410106
2023-01-01 23:00:00,oven,1148.7080638360308
2023-01-01 23:00:00,microwave,939.4879648399622
2023-01-01 23:00:00,lights,184.09917162138024
2023-01-01 23:00:00,water_heater,3726.3673298614044
2023-01-01 23:00:00,tv,57.18820864659697
2023-01-01 23:00:00,computer,442.67321023043945
2023-01-01 23:00:00,ac,4074.133018545537
2023-01-02 00:00:00,oven,2308.3990970778286
2023-01-02 00:00:00,microwave,1138.5172491446706
2023-01-02 00:00:00,lights,69.55092381075158
2023-01-02 00:00:00,water_heater,3676.2509225596987
2023-01-02 00:00:00,tv,72.82760650137537
2023-01-02 00:00:00,computer,144.50245830291001
2023-01-02 00:00:00,ac,2943.6415771300444
2023-01-02 01:00:00,oven,2916.442616659006
2023-01-02 01:00:00,microwave,763.5807494824436
2023-01-02 01:00:00,lights,198.48998459706908
2023-01-02 01:00:00,water_heater,2246.890321530734
2023-01-02 01:00:00,tv,137.71930156990186
2023-01-02 01:00:00,computer,313.7585713405126
2023-01-02 01:00:00,ac,2610.535020109548
2023-01-02 02:00:00,oven,2996.9737592892125
2023-01-02 02:00:00,microwave,978.4412825280772
2023-01-02 02:00:00,lights,67.7655668647492
2023-01-02 02:00:00,water_heater,2234.488209340949
2023-01-02 02:00:00,tv,142.93772520341076
2023-01-02 02:00:00,computer,263.97620413116715
2023-01-02 02:00:00,ac,3171.4877337505195
2023-01-02 03:00:00,oven,2822.4724358061667
2023-01-02 03:00:00,microwave,1121.6264123141698
2023-01-02 03:00:00,lights,190.31471707156146
2023-01-02 03:00:00,water_heater,2755.4359233495006
2023-01-02 03:00:00,tv,114.67903401028991
2023-01-02 03:00:00,computer,173.8902114520808
2023-01-02 03:00:00,ac,3607.2046273063693
2023-01-02 04:00:00,oven,1612.5244950129509
2023-01-02 04:00:00,microwave,1353.362470894885
2023-01-02 04:00:00,lights,173.3955985155361
2023-01-02 04:00:00,water_heater,3599.5575701386942
2023-01-02 04:00:00,tv,126.01014224442129
2023-01-02 04:00:00,computer,421.9286475743897
2023-01-02 04:00:00,ac,1644.2205724472806
2023-01-02 05:00:00,oven,2558.3322027646645
2023-01-02 05:00:00,microwave,941.8559003022158
2023-01-02 05:00:00,lights,134.98152017168076
2023-01-02 05:00:00,water_heater,2888.435862566376
2023-01-02 05:00:00,tv,68.2248185851371
2023-01-02 05:00:00,computer,195.03036919686872
2023-01-02 05:00:00,ac,4694.521494714043
2023-01-02 06:00:00,oven,2109.657539653978
2023-01-02 06:00:00,microwave,1465.3247269648477
2023-01-02 06:00:00,lights,197.48252579462985
2023-01-02 06:00:00,water_heater,2306.6947132577366
2023-01-02 06:00:00,tv,86.21995885887186
2023-01-02 06:00:00,computer,227.0943674498377
2023-01-02 06:00:00,ac,1297.202009489406
2023-01-02 07:00:00,oven,2487.94067583151
2023-01-02 07:00:00,microwave,1398.0536408178277
2023-01-02 07:00:00,lights,150.51463080124543
2023-01-02 07:00:00,water_heater,3617.570158277821
2023-01-02 07:00:00,tv,139.56326607333943
2023-01-02 07:00:00,computer,461.836045182704
2023-01-02 07:00:00,ac,4221.391249268843
2023-01-02 08:00:00,oven,2903.2775379463274
2023-01-02 08:00:00,microwave,1350.2784094546996
2023-01-02 08:00:00,lights,63.32485304004463
2023-01-02 08:00:00,water_heater,3162.071289128381
2023-01-02 08:00:00,tv,94.11725249141077
2023-01-02 08:00:00,computer,269.4346651922456
2023-01-02 08:00:00,ac,3970.220302528305
2023-01-02 09:00:00,oven,1331.810047067152
2023-01-02 09:00:00,microwave,626.2699618704885
2023-01-02 09:00:00,lights,74.63476531265928
2023-01-02 09:00:00,water_heater,3672.9173633088812
2023-01-02 09:00:00,tv,129.96290503874548
2023-01-02 09:00:00,computer,434.0141171802447
2023-01-02 09:00:00,ac,4999.298433181638
2023-01-02 10:00:00,oven,1363.9483721871538
2023-01-02 10:00:00,microwave,1338.6548420299277
2023-01-02 10:00:00,lights,100.71040363369075
2023-01-02 10:00:00,water_heater,2620.9669135962286
2023-01-02 10:00:00,tv,66.34854583860405
2023-01-02 10:00:00,computer,177.17519651400946
2023-01-02 10:00:00,ac,3051.029251226901
2023-01-02 11:00:00,oven,1545.3950944102098
2023-01-02 11:00:00,microwave,1397.5984419143124
2023-01-02 11:00:00,lights,77.585804823968
2023-01-02 11:00:00,water_heater,3736.269554697842
2023-01-02 11:00:00,tv,117.30818061071626
2023-01-02 11:00:00,computer,168.7605800031061
2023-01-02 11:00:00,ac,3422.495662537645
2023-01-02 12:00:00,oven,1115.448828902859
2023-01-02 12:00:00,microwave,1274.1217327226134
2023-01-02 12:00:00,lights,109.96250554098259
2023-01-02 12:00:00,water_heater,2078.20617506797
2023-01-02 12:00:00,tv,101.49849332288682
2023-01-02 12:00:00,computer,254.44832254638973
2023-01-02 12:00:00,ac,4883.50718739026
2023-01-02 13:00:00,oven,1658.0287289405444
2023-01-02 13:00:00,microwave,1155.947746302595
2023-01-02 13:00:00,lights,159.89169852417785
2023-01-02 13:00:00,water_heater,2419.31776632723
2023-01-02 13:00:00,tv,143.95792410029588
2023-01-02 13:00:00,computer,498.3366704085756
2023-01-02 13:00:00,ac,2651.2533092119475
2023-01-02 14:00:00,oven,2589.1411962834645
2023-01-02 14:00:00,microwave,1392.190179801419
2023-01-02 14:00:00,lights,125.18938875903045
2023-01-02 14:00:00,water_heater,2278.3316980791265
2023-01-02 14:00:00,tv,120.05939879981452
2023-01-02 14:00:00,computer,385.06516150567114
2023-01-02 14:00:00,ac,4328.3374331788855
2023-01-02 15:00:00,oven,2716.2961552131746
2023-01-02 15:00:00,microwave,661.9283461167344
2023-01-02 15:00:00,lights,83.09842027437173
2023-01-02 15:00:00,water_heater,3258.461092853644
2023-01-02 15:00:00,tv,96.15649793799089
2023-01-02 15:00:00,computer,222.44371967743416
2023-01-02 15:00:00,ac,2604.6637084002073
2023-01-02 16:00:00,oven,2990.821911346305
2023-01-02 16:00:00,microwave,1161.940677101302
2023-01-02 16:00:00,lights,103.21275333858114
2023-01-02 16:00:00,water_heater,3184.920022479416
2023-01-02 16:00:00,tv,133.6126870442577
2023-01-02 16:00:00,computer,342.95674197024175
2023-01-02 16:00:00,ac,3895.721318192753
2023-01-02 17:00:00,oven,2948.3142855024394
2023-01-02 17:00:00,microwave,1279.6747608698463
2023-01-02 17:00:00,lights,139.68725659587977
2023-01-02 17:00:00,water_heater,2131.952647590306
2023-01-02 17:00:00,tv,98.13681399724068
2023-01-02 17:00:00,computer,306.0442613046795
2023-01-02 17:00:00,ac,3708.534977545468
2023-01-02 18:00:00,oven,2187.557747018743
2023-01-02 18:00:00,microwave,1483.7592795534388
2023-01-02 18:00:00,lights,54.49666117655868
2023-01-02 18:00:00,water_heater,3539.866987205596
2023-01-02 18:00:00,tv,97.82951799933146
2023-01-02 18:00:00,computer,474.5104204143749
2023-01-02 18:00:00,ac,4768.460324704651
2023-01-02 19:00:00,oven,1767.40631489136
2023-01-02 19:00:00,microwave,608.9070666065514
2023-01-02 19:00:00,lights,66.89904342984852
2023-01-02 19:00:00,water_heater,3685.2543561880675
2023-01-02 19:00:00,tv,108.29477530773312
2023-01-02 19:00:00,computer,407.5566643878563
2023-01-02 19:00:00,ac,2880.5706176990157
2023-01-02 20:00:00,oven,2137.7904697257663
2023-01-02 20:00:00,microwave,645.4032303547733
2023-01-02 20:00:00,lights,126.5655694959036
2023-01-02 20:00:00,water_heater,3392.167470450127
2023-01-02 20:00:00,tv,65.59422229522374
2023-01-02 20:00:00,computer,213.24442121925173
2023-01-02 20:00:00,ac,1594.6016533514521
2023-01-02 21:00:00,oven,2290.0609819622996
2023-01-02 21:00:00,microwave,636.4567631084294
2023-01-02 21:00:00,lights,74.98905897096587
2023-01-02 21:00:00,water_heater,2999.855220940423
2023-01-02 21:00:00,tv,105.03706001516923
2023-01-02 21:00:00,computer,269.79849146803184
2023-01-02 21:00:00,ac,3574.487769772839
2023-01-02 22:00:00,oven,2060.6673777923315
2023-01-02 22:00:00,microwave,1119.2562995991566
2023-01-02 22:00:00,lights,99.1153940984227
2023-01-02 22:00:00,water_heater,3560.838400547493
2023-01-02 22:00:00,tv,76.2303806054137
2023-01-02 22:00:00,computer,411.66844494084336
2023-01-02 22:00:00,ac,3503.3237926485504
2023-01-02 23:00:00,oven,2994.6759144292737
2023-01-02 23:00:00,microwave,567.7882586515765
2023-01-02 23:00:00,lights,192.17143601304008
2023-01-02 23:00:00,water_heater,2042.7166743164098
2023-01-02 23:00:00,tv,54.299478778206364
2023-01-02 23:00:00,computer,425.4224124091744
2023-01-02 23:00:00,ac,2872.1488527984848
2023-01-03 00:00:00,oven,1647.6979836715263
2023-01-03 00:00:00,microwave,1489.7831180974213
2023-01-03 00:00:00,lights,189.04049371966755
2023-01-03 00:00:00,water_heater,3776.077799203757
2023-01-03 00:00:00,tv,108.05992843013767
2023-01-03 00:00:00,computer,425.563918307061
2023-01-03 00:00:00,ac,4169.531009021981
2023-01-03 01:00:00,oven,1767.3513344940664
2023-01-03 01:00:00,microwave,749.9340710117222
2023-01-03 01:00:00,lights,190.3977207708375
2023-01-03 01:00:00,water_heater,3700.1363510938572
2023-01-03 01:00:00,tv,92.78871463878346
2023-01-03 01:00:00,computer,433.5322395252874
2023-01-03 01:00:00,ac,3335.0914587911816
2023-01-03 02:00:00,oven,2409.6714549404032
2023-01-03 02:00:00,microwave,610.1712310228783
2023-01-03 02:00:00,lights,117.50709498506076
2023-01-03 02:00:00,water_heater,2143.5589554582602
2023-01-03 02:00:00,tv,85.10005673408125
2023-01-03 02:00:00,computer,219.2378105890115
2023-01-03 02:00:00,ac,2223.7629005811705
2023-01-03 03:00:00,oven,1522.8370080337836
2023-01-03 03:00:00,microwave,814.5591655206405
2023-01-03 03:00:00,lights,131.12288862769458
2023-01-03 03:00:00,water_heater,3538.564945825493
2023-01-03 03:00:00,tv,51.62820006889521
2023-01-03 03:00:00,computer,460.456753350145
2023-01-03 03:00:00,ac,3385.89722500926
2023-01-03 04:00:00,oven,1466.5708720741688
2023-01-03 04:00:00,microwave,829.7335622371018
2023-01-03 04:00:00,lights,71.58941119733424
2023-01-03 04:00:00,water_heater,2117.855175141045
2023-01-03 04:00:00,tv,69.84037220596288
2023-01-03 04:00:00,computer,132.24967917755424
2023-01-03 04:00:00,ac,1076.1184440865486
2023-01-03 05:00:00,oven,1136.2626276424778
2023-01-03 05:00:00,microwave,1463.227612888299
2023-01-03 05:00:00,lights,184.08563446654424
2023-01-03 05:00:00,water_heater,3787.0692534128107
2023-01-03 05:00:00,tv,136.34903121755812
2023-01-03 05:00:00,computer,149.29607736849056
2023-01-03 05:00:00,ac,1854.0221852563757
2023-01-03 06:00:00,oven,2528.0593986818444
2023-01-03 06:00:00,microwave,809.1188274682377
2023-01-03 06:00:00,lights,144.9013284161578
2023-01-03 06:00:00,water_heater,2321.548760496164
2023-01-03 06:00:00,tv,85.1528073316862
2023-01-03 06:00:00,computer,372.39138081267896
2023-01-03 06:00:00,ac,1087.9426404977562
2023-01-03 07:00:00,oven,1505.0706490089963
2023-01-03 07:00:00,microwave,1240.0245321474958
2023-01-03 07:00:00,lights,184.35805067183853
2023-01-03 07:00:00,water_heater,2354.2796004070924
2023-01-03 07:00:00,tv,128.9093701002683
2023-01-03 07:00:00,computer,331.80151962884037
2023-01-03 07:00:00,ac,4571.328385618153
2023-01-03 08:00:00,oven,2143.537765234132
2023-01-03 08:00:00,microwave,1156.8593300345633
2023-01-03 08:00:00,lights,187.74666104647602
2023-01-03 08:00:00,water_heater,3940.5754835643747
2023-01-03 08:00:00,tv,127.47443436965894
2023-01-03 08:00:00,computer,441.19128336702306
2023-01-03 08:00:00,ac,2939.0254556256823
2023-01-03 09:00:00,oven,2161.1604586631706
2023-01-03 09:00:00,microwave,1073.6622631610257
2023-01-03 09:00:00,lights,173.26751200673553
2023-01-03 09:00:00,water_heater,2896.377781800843
2023-01-03 09:00:00,tv,89.00722293831386
2023-01-03 09:00:00,computer,303.60139285010416
2023-01-03 09:00:00,ac,3179.873358260467
2023-01-03 10:00:00,oven,2045.9933411009217
2023-01-03 10:00:00,microwave,1101.892638146675
2023-01-03 10:00:00,lights,187.01113746090974
2023-01-03 10:00:00,water_heater,3870.405009924798
2023-01-03 10:00:00,tv,136.48972839987997
2023-01-03 10:00:00,computer,267.9281240043467
2023-01-03 10:00:00,ac,3247.4019282868894
2023-01-03 11:00:00,oven,2579.840450194109
2023-01-03 11:00:00,microwave,1118.5438073724845
2023-01-03 11:00:00,lights,80.39080938796842
2023-01-03 11:00:00,water_heater,2313.221107540783
2023-01-03 11:00:00,tv,69.22695728460997
2023-01-03 11:00:00,computer,174.39847404235059
2023-01-03 11:00:00,ac,4395.309854958756
2023-01-03 12:00:00,oven,2140.974523529558
2023-01-03 12:00:00,microwave,1459.2007208782513
2023-01-03 12:00:00,lights,107.25900337131198
2023-01-03 12:00:00,water_heater,2144.051615332994
2023-01-03 12:00:00,tv,96.5993745613494
2023-01-03 12:00:00,computer,245.84320722109777
2023-01-03 12:00:00,ac,2228.6264462355425
2023-01-03 13:00:00,oven,2270.965931111983
2023-01-03 13:00:00,microwave,1120.396226501302
2023-01-03 13:00:00,lights,142.4230485809524
2023-01-03 13:00:00,water_heater,2497.741433636664
2023-01-03 13:00:00,tv,87.48872370163733
2023-01-03 13:00:00,computer,247.90822536317503
2023-01-03 13:00:00,ac,2326.192687732923
2023-01-03 14:00:00,oven,1042.8556637079457
2023-01-03 14:00:00,microwave,1167.9745418115663
2023-01-03 14:00:00,lights,65.31394866567632
2023-01-03 14:00:00,water_heater,3513.337375939404
2023-01-03 14:00:00,tv,133.510288874438
2023-01-03 14:00:00,computer,495.2387622840402
2023-01-03 14:00:00,ac,2172.1241500696965
2023-01-03 15:00:00,oven,1983.7451185093473
2023-01-03 15:00:00,microwave,1343.6002372476655
2023-01-03 15:00:00,lights,83.1740235891326
2023-01-03 15:00:00,water_heater,2611.7118013482564
2023-01-03 15:00:00,tv,72.56544818157768
2023-01-03 15:00:00,computer,367.2075089755501
2023-01-03 15:00:00,ac,2625.0463093835187
2023-01-03 16:00:00,oven,2886.571523207208
2023-01-03 16:00:00,microwave,1051.9996071576456
2023-01-03 16:00:00,lights,104.66628832464215
2023-01-03 16:00:00,water_heater,3753.1401107328693
2023-01-03 16:00:00,tv,100.21227621928347
2023-01-03 16:00:00,computer,468.2603900201619
2023-01-03 16:00:00,ac,1211.3680454571481
2023-01-03 17:00:00,oven,1269.8392882385388
2023-01-03 17:00:00,microwave,1092.7491003364025
2023-01-03 17:00:00,lights,58.47585138603645
2023-01-03 17:00:00,water_heater,3982.194277561977
2023-01-03 17:00:00,tv,95.93039780951958
2023-01-03 17:00:00,computer,294.15917392096463
2023-01-03 17:00:00,ac,4454.831574800037
2023-01-03 18:00:00,oven,2606.586662285231
2023-01-03 18:00:00,microwave,1489.9800508957394
2023-01-03 18:00:00,lights,120.020175262215
2023-01-03 18:00:00,water_heater,2661.0730312929727
2023-01-03 18:00:00,tv,146.5323841305945
2023-01-03 18:00:00,computer,358.0503735793454
2023-01-03 18:00:00,ac,2375.2210973355973
2023-01-03 19:00:00,oven,1604.169120018431
2023-01-03 19:00:00,microwave,524.3038388184302
2023-01-03 19:00:00,lights,153.75778852160676
2023-01-03 19:00:00,water_heater,2659.9835012666254
2023-01-03 19:00:00,tv,68.5395616895645
2023-01-03 19:00:00,computer,454.6459475673712
2023-01-03 19:00:00,ac,4059.389827368565
2023-01-03 20:00:00,oven,2572.698948370393
2023-01-03 20:00:00,microwave,871.2449396784257
2023-01-03 20:00:00,lights,128.48196515410314
2023-01-03 20:00:00,water_heater,3727.7738258402
2023-01-03 20:00:00,tv,100.22064445004452
2023-01-03 20:00:00,computer,158.3740857189129
2023-01-03 20:00:00,ac,3853.3149913067555
2023-01-03 21:00:00,oven,2672.3103550104825
2023-01-03 21:00:00,microwave,1431.0443422673488
2023-01-03 21:00:00,lights,158.62953796219685
2023-01-03 21:00:00,water_heater,2035.7606828438602
2023-01-03 21:00:00,tv,130.7396056668154
2023-01-03 21:00:00,computer,261.055391186007
2023-01-03 21:00:00,ac,3384.5744748214897
2023-01-03 22:00:00,oven,1431.3259711419296
2023-01-03 22:00:00,microwave,893.966725922869
2023-01-03 22:00:00,lights,122.46288099066616
2023-01-03 22:00:00,water_heater,3160.650178336733
2023-01-03 22:00:00,tv,92.22705963932299
2023-01-03 22:00:00,computer,143.8634531411186
2023-01-03 22:00:00,ac,4421.620169712023
2023-01-03 23:00:00,oven,2381.5528293507036
2023-01-03 23:00:00,microwave,1354.3492740936902
2023-01-03 23:00:00,lights,115.4087081152905
2023-01-03 23:00:00,water_heater,3835.135775792728
2023-01-03 23:00:00,tv,118.31600267806608
2023-01-03 23:00:00,computer,409.97312021340775
2023-01-03 23:00:00,ac,4279.883239291914
2023-01-04 00:00:00,oven,2923.081572464006
2023-01-04 00:00:00,microwave,923.2164800053139
2023-01-04 00:00:00,lights,76.6163576435548
2023-01-04 00:00:00,water_heater,2102.5722116450816
2023-01-04 00:00:00,tv,69.85582294279106
2023-01-04 00:00:00,computer,131.3461836391209
2023-01-04 00:00:00,ac,3387.886027142541
2023-01-04 01:00:00,oven,1370.690949921576
2023-01-04 01:00:00,microwave,1148.1001738475106
2023-01-04 01:00:00,lights,163.3975328594245
2023-01-04 01:00:00,water_heater,2500.3689260506635
2023-01-04 01:00:00,tv,71.93290731613018
2023-01-04 01:00:00,computer,390.6557409586055
2023-01-04 01:00:00,ac,1605.6981119726343
2023-01-04 02:00:00,oven,1734.4144972354975
2023-01-04 02:00:00,microwave,586.8745199001913
2023-01-04 02:00:00,lights,135.2492387642535
2023-01-04 02:00:00,water_heater,3246.3287820796727
2023-01-04 02:00:00,tv,79.38861106074043
2023-01-04 02:00:00,computer,329.1160177597891
2023-01-04 02:00:00,ac,4035.931034349972
2023-01-04 03:00:00,oven,1972.0837016060163
2023-01-04 03:00:00,microwave,1319.3071313815549
2023-01-04 03:00:00,lights,188.88199544087706
2023-01-04 03:00:00,water_heater,3195.833432880262
2023-01-04 03:00:00,tv,88.75667041193326
2023-01-04 03:00:00,computer,480.68564434820036
2023-01-04 03:00:00,ac,2526.228077960747
2023-01-04 04:00:00,oven,2666.9413482956015
2023-01-04 04:00:00,microwave,559.5925965560406
2023-01-04 04:00:00,lights,172.58765816973437
2023-01-04 04:00:00,water_heater,3449.855958532717
2023-01-04 04:00:00,tv,82.0246973778414
2023-01-04 04:00:00,computer,149.80565143598747
2023-01-04 04:00:00,ac,3046.517380405588
2023-01-04 05:00:00,oven,1639.2053662867738
2023-01-04 05:00:00,microwave,765.3286732291228
2023-01-04 05:00:00,lights,110.7531871432198
2023-01-04 05:00:00,water_heater,3992.9594186585864
2023-01-04 05:00:00,tv,98.84586612175201
2023-01-04 05:00:00,computer,307.81384820795313
2023-01-04 05:00:00,ac,1403.933055056889
2023-01-04 06:00:00,oven,1037.8139217763705
2023-01-04 06:00:00,microwave,1282.2052975293432
2023-01-04 06:00:00,lights,51.60176645028424
2023-01-04 06:00:00,water_heater,2156.237798289204
2023-01-04 06:00:00,tv,85.32673491286025
2023-01-04 06:00:00,computer,334.4766902173791
2023-01-04 06:00:00,ac,4756.073805514273
2023-01-04 07:00:00,oven,2294.0236205822157
2023-01-04 07:00:00,microwave,524.0004609382344
2023-01-04 07:00:00,lights,119.18561225861497
2023-01-04 07:00:00,water_heater,2806.5678689995184
2023-01-04 07:00:00,tv,112.20999198780427
2023-01-04 07:00:00,computer,488.9813749435172
2023-01-04 07:00:00,ac,3710.1121893580203
2023-01-04 08:00:00,oven,1463.6885539378145
2023-01-04 08:00:00,microwave,1040.9135727951598
2023-01-04 08:00:00,lights,179.0339586530184
2023-01-04 08:00:00,water_heater,3966.4226934810376
2023-01-04 08:00:00,tv,50.24214862063763
